pressure,temperature_C,humidity_percent
19.0,46.95,50.38
18.0,54.1,52.74
16.0,30.69,44.09
16.0,30.93,63.48
12.0,27.66,49.93
16.0,57.79,58.44
6.0,29.18,56.64
6.0,25.37,68.85
20.0,31.33,57.21
19.0,6.23,52.64
3.0,21.42,51.52
14.0,5.74,15.0
34.0,23.74,63.05
5.0,26.52,49.17
1.0,21.91,87.23
8.0,31.25,53.03
34.0,58.45560000000002,57.89
28.0,28.15,45.9
28.0,5.75,44.32
18.0,27.13,85.32
5.0,58.45560000000002,57.37
17.0,48.97,68.72
8.0,20.59,54.07
16.0,31.35,69.75
32.0,23.87,56.01
8.0,5.96,47.48
8.0,27.74,61.92
29.0,8.7,61.62
19.0,54.12,86.42
31.0,8.3,49.77
12.0,29.99,42.54
7.0,9.19,46.12
31.0,9.5,89.22
5.0,5.62,63.51
31.0,24.6,45.59
31.0,24.36,54.94
30.0,33.68,11.51
34.0,31.3,40.23
13.0,7.78,17.68
33.0,9.38,93.28
8.0,33.98,94.03
20.0,52.35,85.49
33.0,21.53,65.37
17.0,30.89,45.33
1.0,21.13,55.91
12.0,57.89,12.07
35.0,51.8,88.12
11.0,30.13,68.48
26.0,29.71,17.19
6.0,8.89,69.88
14.0,31.1,53.29
27.0,21.88,46.46
28.0,58.45560000000002,44.61
29.0,22.99,65.2
28.0,25.07,87.29
30.0,7.32,17.16
4.0,27.16,53.39
29.0,22.82,54.79
32.0,34.71,63.28
9.0,28.42,43.21
17.0,24.31,91.96
9.0,6.25,64.46
23.0,31.97,56.95
14.0,47.24,86.48
1.0,8.55,15.21
1.0,58.45560000000002,54.82
35.0,33.83,18.49
21.0,31.0,63.76
33.0,34.27,52.14
7.0,29.91,58.06
23.0,32.53,59.27
4.0,32.64,43.74
25.0,23.96,64.64
29.0,22.44,52.41
18.0,31.12,51.83
1.0,49.77,86.68
33.0,22.89,64.06
12.0,25.37,62.67
24.0,34.77,54.46
12.0,21.49,19.98
23.0,21.69,44.85
11.0,34.81,52.59
18.0,29.24,42.11
24.0,24.25,62.49
17.0,32.29,56.82
32.0,8.98,62.04
11.0,22.84,65.06
17.0,25.01,54.72
34.0,27.25,54.98
16.0,23.06,54.82
13.0,48.38,12.08
13.0,21.79,61.97
6.0,7.86,41.1
20.0,34.95,48.56
24.0,25.89,15.96
2.0,24.32,67.77
13.0,32.68,51.47
27.0,26.83,61.79
22.0,26.38,51.02
29.0,58.45560000000002,53.78
19.0,22.2,49.48
31.0,53.98,47.15
11.0,24.72,45.28
5.0,34.1,43.13
7.0,30.27,52.08
1.0,34.51,64.56
35.0,28.69,45.01
8.0,28.17,54.91
31.0,29.43,52.16
30.0,27.59,69.82
15.0,26.56,47.6
27.0,23.65,40.93
25.0,9.52,49.57
6.0,30.4,60.17
31.0,32.9,44.3
18.0,34.46,60.89
32.0,28.17,60.29
29.0,45.37,41.28
2.0,20.64,88.48
20.0,25.29,60.05
28.0,24.32,61.91
31.0,33.42,40.81
33.0,46.89,40.59
1.0,5.56,50.01
18.0,8.48,44.71
23.0,27.16,40.55
5.0,20.42,58.99
26.0,24.85,65.08
33.0,29.1,14.96
7.0,33.96,52.51
4.0,50.22,69.02
2.0,22.54,59.51
18.0,32.11,51.89
12.0,31.31,61.75
13.0,31.54,57.66
12.0,5.74,50.75
28.0,27.99,18.55
29.0,28.46,42.84
33.0,20.67,52.95
16.0,32.88,50.09
23.0,25.91,51.39
35.0,27.62,14.62
13.0,9.52,62.33
28.0,9.55,40.62
13.0,27.23,45.38
14.0,21.35,48.16
24.0,23.56,50.49
2.0,33.32,13.23
13.0,25.98,19.14
15.0,21.21,67.45
5.0,27.84,50.33
26.0,33.36,65.41
18.0,31.32,92.12
9.0,58.45560000000002,62.81
27.0,21.56,67.2
23.0,27.47,64.83
15.0,30.14,59.49
26.0,33.08,58.12
34.0,8.77,46.88
17.0,52.34,92.2
18.0,25.33,64.27
10.0,34.25,47.33
26.0,55.08,63.74
10.0,50.15,43.51
29.0,55.38,47.41
23.0,46.16,89.35
21.0,20.86,53.4
5.0,9.34,59.44
26.0,58.45560000000002,49.93
15.0,6.34,61.08
7.0,34.8,56.37
32.0,52.53,65.63
9.0,53.88,57.39
3.0,31.02,46.74
31.0,24.71,61.35
10.0,30.33,43.4
8.0,32.83,67.77
22.0,25.86,56.94
17.0,21.0,60.01
35.0,9.19,58.74
27.0,57.67,16.57
10.0,29.89,51.04
26.0,26.33,48.51
16.0,29.19,40.94
16.0,57.17,68.28
24.0,33.12,46.11
2.0,33.23,11.67
24.0,24.87,53.67
30.0,31.97,47.15
21.0,21.07,64.13
33.0,23.31,43.16
6.0,25.15,41.37
34.0,30.29,40.56
25.0,21.7,54.28
34.0,32.19,46.74
29.0,31.26,94.03
8.0,28.26,50.93
15.0,26.84,50.21
5.0,24.81,47.95
8.0,23.97,42.03
3.0,20.09,60.99
5.0,34.13,43.42
27.0,50.89,52.29
28.0,8.94,65.04
27.0,5.67,86.56
27.0,27.31,59.03
24.0,29.99,56.52
23.0,21.72,46.55
12.0,26.01,48.79
4.0,32.22,40.11
1.0,24.28,18.04
2.0,23.01,44.1
8.0,28.34,49.82
12.0,49.32,40.27
19.0,28.53,54.87
24.0,24.84,65.75
32.0,6.07,46.08
5.0,21.81,52.84
34.0,33.97,67.18
35.0,24.05,57.12
34.0,26.01,52.97
21.0,30.39,12.28
12.0,26.26,63.67
29.0,20.3,53.78
17.0,6.97,50.38
7.0,30.7,60.35
17.0,22.73,42.37
29.0,47.51,13.01
27.0,25.69,45.54
35.0,21.87,50.74
31.0,26.48,47.65
32.0,27.39,57.75
5.0,26.76,19.29
18.0,22.6,65.51
22.0,32.25,11.95
5.0,22.87,54.01
14.0,33.9,19.63
18.0,57.1,11.14
28.0,31.55,60.68
5.0,46.52,89.74
29.0,8.21,45.3
12.0,30.62,59.48
8.0,47.18,61.24
16.0,21.08,68.2
22.0,34.8,15.36
34.0,57.96,61.25
5.0,32.72,58.76
5.0,5.53,55.27
13.0,31.88,55.39
31.0,31.6,46.52
16.0,21.43,56.13
17.0,25.77,47.41
20.0,26.43,58.09
35.0,32.91,42.17
12.0,23.79,45.93
20.0,8.42,68.98
31.0,9.91,63.85
26.0,28.74,13.14
11.0,28.77,46.1
10.0,29.88,40.97
11.0,27.62,42.11
3.0,25.62,64.04
32.0,33.91,62.27
5.0,33.73,51.53
30.0,34.13,66.47
8.0,28.08,88.48
14.0,24.99,60.9
26.0,25.96,45.8
2.0,30.47,62.29
7.0,32.7,43.85
20.0,34.24,16.62
2.0,8.89,85.97
11.0,32.65,89.52
15.0,25.24,69.04
8.0,29.04,69.4
32.0,24.12,56.15
28.0,5.99,19.23
3.0,49.28,51.2
24.0,6.26,88.4
21.0,5.53,64.75
21.0,32.75,53.72
19.0,32.22,47.72
20.0,53.4,59.61
17.0,20.32,69.63
3.0,34.17,69.14
35.0,30.37,61.77
16.0,28.19,52.0
12.0,28.67,87.11
28.0,30.24,86.12
1.0,32.3,16.99
13.0,23.98,68.02
21.0,32.26,94.03
6.0,27.16,66.81
12.0,28.6,50.32
25.0,22.1,15.04
32.0,33.44,65.92
22.0,54.89,90.9
14.0,21.71,42.59
33.0,21.14,12.13
35.0,25.51,58.19
32.0,29.82,56.3
22.0,31.82,68.37
14.0,30.08,63.87
9.0,45.95,85.82
6.0,58.45560000000002,85.47
9.0,32.48,11.14
30.0,8.68,65.86
29.0,25.2,47.55
30.0,8.97,11.14
8.0,34.98,42.44
17.0,29.25,47.94
19.0,21.69,43.77
20.0,28.69,40.84
5.0,26.9,54.51
32.0,45.02,64.27
14.0,29.81,64.61
5.0,33.83,59.39
5.0,22.21,44.57
4.0,24.0,64.51
19.0,21.2,58.1
21.0,21.26,46.85
31.0,31.13,46.12
13.0,34.59,58.22
12.0,27.48,15.2
24.0,5.53,88.18
1.0,34.2,68.92
30.0,48.89,41.79
30.0,29.72,49.51
5.0,33.25,65.72
15.0,21.03,69.28
10.0,52.39,50.1
2.0,24.95,17.47
24.0,30.21,65.37
21.0,25.25,64.69
34.0,34.02,50.69
34.0,27.92,68.11
23.0,33.79,68.99
15.0,28.25,49.69
16.0,45.16,57.21
10.0,24.39,68.69
31.0,22.17,45.74
5.0,21.49,48.92
29.0,8.92,66.56
14.0,9.28,48.54
22.0,22.32,67.35
1.0,23.02,68.87
7.0,7.43,48.7
19.0,57.5,66.13
21.0,28.76,66.29
32.0,23.13,55.22
5.0,28.74,55.03
9.0,26.97,18.52
5.0,6.65,11.14
6.0,9.95,88.87
13.0,26.79,85.89
2.0,29.64,44.24
28.0,27.91,86.5
18.0,21.43,56.78
34.0,32.24,45.67
3.0,31.36,52.18
18.0,31.43,47.98
13.0,22.97,42.06
14.0,54.53,12.45
33.0,34.78,40.58
30.0,24.73,55.12
29.0,20.4,69.8
3.0,5.87,87.9
6.0,34.9,89.77
15.0,21.09,55.08
2.0,21.1,69.96
32.0,9.63,42.54
17.0,34.9,94.03
22.0,25.36,42.6
33.0,21.76,46.49
16.0,24.73,44.74
10.0,50.03,85.72
8.0,7.01,64.22
2.0,31.44,51.12
10.0,23.34,44.39
13.0,32.06,54.75
2.0,22.27,58.63
22.0,29.29,68.34
22.0,26.77,56.19
30.0,51.82,63.37
30.0,33.23,63.43
12.0,33.03,53.74
22.0,22.41,43.76
18.0,22.25,56.14
7.0,32.21,52.02
4.0,30.91,46.11
14.0,34.08,45.71
18.0,34.62,66.5
18.0,33.0,56.78
20.0,23.69,47.57
28.0,31.2,86.38
33.0,34.96,46.49
28.0,26.21,47.92
26.0,23.68,43.88
16.0,27.56,45.29
31.0,29.4,68.26
3.0,5.53,54.77
31.0,24.74,42.99
1.0,31.14,51.88
6.0,29.67,85.06
25.0,32.82,42.19
33.0,50.5,40.05
21.0,32.26,62.24
4.0,28.37,51.84
11.0,6.78,67.06
9.0,56.56,51.63
16.0,30.25,43.77
1.0,22.52,57.69
7.0,6.52,85.34
24.0,33.41,44.79
22.0,33.85,65.97
7.0,28.38,92.77
12.0,32.68,47.25
18.0,9.71,47.23
18.0,54.5,59.32
30.0,33.53,67.71
22.0,27.58,68.28
19.0,33.37,14.21
33.0,27.48,90.14
34.0,21.48,87.34
20.0,9.78,44.57
17.0,34.16,85.74
8.0,22.04,88.81
12.0,5.82,40.34
31.0,26.44,11.25
5.0,23.3,56.14
27.0,32.33,42.73
22.0,28.91,90.07
10.0,58.45560000000002,41.22
18.0,20.51,41.77
16.0,34.01,55.35
11.0,25.32,63.83
15.0,31.32,49.23
25.0,22.61,88.83
8.0,58.45560000000002,47.62
23.0,24.95,48.12
21.0,26.73,86.33
17.0,29.25,44.49
1.0,27.82,40.86
23.0,20.25,45.05
15.0,21.44,41.42
10.0,21.53,19.13
10.0,32.0,93.49
35.0,25.57,42.47
21.0,49.06,92.92
30.0,22.09,45.49
23.0,30.02,54.87
13.0,30.71,45.89
18.0,32.09,46.98
5.0,7.63,64.29
11.0,24.49,15.84
3.0,29.6,63.14
2.0,26.88,67.11
22.0,20.95,85.45
8.0,26.54,89.42
21.0,28.9,87.66
21.0,9.61,46.94
30.0,22.82,40.69
6.0,34.45,65.71
15.0,21.41,93.89
28.0,23.87,50.34
10.0,8.5,54.09
27.0,31.15,64.08
20.0,27.21,56.33
8.0,22.21,49.74
7.0,21.21,93.05
23.0,21.61,56.41
11.0,27.18,53.42
30.0,26.02,58.5
4.0,30.94,14.62
28.0,24.71,41.52
23.0,25.39,69.8
16.0,22.69,68.37
14.0,28.85,66.17
33.0,29.4,61.34
19.0,29.96,42.49
32.0,28.67,87.42
18.0,30.42,60.03
27.0,29.68,41.1
24.0,6.91,47.89
27.0,27.79,61.2
24.0,21.74,44.11
34.0,26.24,56.77
14.0,30.91,47.26
9.0,6.07,51.37
1.0,33.92,42.33
2.0,48.59,43.26
27.0,33.85,66.6
2.0,24.18,92.22
11.0,20.55,62.12
28.0,25.19,94.03
27.0,21.54,60.12
18.0,33.59,42.59
30.0,20.69,45.73
24.0,27.34,48.7
24.0,26.88,59.04
23.0,25.76,62.42
33.0,24.53,60.18
12.0,21.03,66.58
32.0,31.25,69.5
13.0,21.4,54.18
17.0,32.55,51.4
16.0,30.31,41.8
11.0,21.94,60.52
26.0,20.53,88.33
9.0,29.57,59.32
33.0,58.45560000000002,54.37
6.0,54.03,60.92
13.0,33.46,47.58
21.0,28.69,56.13
23.0,30.66,54.34
3.0,7.68,46.61
2.0,20.81,67.42
5.0,8.91,61.64
24.0,34.47,63.92
4.0,27.18,47.3
18.0,27.44,66.16
16.0,7.34,57.39
27.0,32.59,69.56
12.0,32.23,44.12
25.0,22.89,50.3
13.0,21.04,59.15
24.0,22.41,48.5
16.0,50.2,14.02
30.0,23.01,49.09
31.0,23.3,68.54
30.0,20.66,94.03
14.0,21.55,61.44
12.0,32.27,48.25
19.0,27.64,67.96
29.0,50.09,61.65
30.0,21.77,54.84
2.0,32.58,50.63
2.0,49.51,54.12
35.0,5.53,55.28
13.0,32.59,50.47
11.0,24.14,49.35
9.0,24.11,60.32
21.0,33.58,11.14
18.0,22.71,55.91
31.0,31.2,47.05
21.0,8.79,56.92
9.0,32.66,13.08
15.0,45.08,43.71
16.0,27.41,48.85
29.0,32.22,93.32
18.0,32.85,66.45
24.0,27.39,57.94
14.0,27.19,59.87
31.0,7.49,63.48
11.0,7.79,51.41
7.0,33.1,63.98
1.0,9.1,86.18
26.0,33.43,59.85
20.0,21.74,42.11
12.0,24.85,48.48
16.0,29.39,60.23
22.0,34.79,11.22
2.0,32.11,46.15
33.0,5.53,46.14
34.0,23.98,92.65
30.0,23.5,59.36
17.0,30.78,58.74
8.0,20.03,63.72
26.0,22.0,46.77
25.0,8.38,65.37
17.0,26.73,69.1
1.0,47.57,60.42
33.0,49.74,13.0
15.0,30.63,85.67
23.0,20.51,43.55
10.0,32.13,46.48
24.0,26.86,53.25
28.0,31.49,45.03
14.0,21.79,64.88
24.0,8.66,48.26
32.0,5.53,56.43
8.0,30.61,46.59
27.0,27.24,93.39
4.0,25.25,67.72
35.0,5.73,92.36
9.0,20.15,68.13
21.0,57.28,50.9
26.0,31.16,89.63
32.0,32.44,49.33
13.0,21.79,42.54
2.0,30.86,42.01
32.0,30.06,54.41
19.0,9.05,62.53
6.0,25.43,66.23
2.0,21.68,48.5
28.0,51.22,90.74
27.0,22.29,60.69
6.0,34.89,11.14
25.0,49.46,52.14
3.0,31.62,51.45
14.0,22.2,68.1
6.0,25.21,90.71
1.0,24.45,59.67
13.0,25.92,64.46
25.0,31.13,41.32
3.0,23.85,56.23
17.0,27.92,46.49
20.0,34.92,63.33
15.0,29.28,51.61
16.0,8.43,61.17
25.0,55.93,43.35
30.0,21.64,67.66
4.0,33.68,66.61
14.0,26.67,67.04
14.0,22.99,16.44
5.0,46.64,66.44
13.0,50.33,65.04
34.0,47.98,63.03
30.0,34.18,55.92
25.0,28.48,49.64
3.0,22.44,46.84
32.0,20.19,47.1
4.0,28.85,46.3
13.0,23.08,59.18
14.0,25.96,57.27
25.0,31.47,57.89
9.0,32.79,44.27
35.0,26.94,58.9
12.0,9.38,54.56
7.0,23.26,53.06
23.0,7.22,17.88
12.0,23.88,63.78
23.0,8.66,60.68
33.0,23.58,61.81
6.0,5.53,16.39
3.0,31.54,68.79
14.0,31.93,46.17
7.0,28.06,66.55
19.0,30.74,51.88
23.0,6.77,60.74
32.0,34.54,64.9
16.0,32.06,16.26
25.0,28.5,14.67
31.0,32.69,56.03
9.0,34.23,12.64
10.0,28.37,60.84
4.0,21.71,91.9
4.0,33.6,45.62
34.0,30.08,94.03
13.0,53.13,64.54
20.0,22.96,47.4
1.0,27.71,43.5
4.0,26.29,40.92
35.0,34.31,91.09
6.0,32.24,41.57
32.0,27.58,64.92
8.0,22.4,18.86
20.0,28.25,14.27
23.0,54.48,11.14
25.0,32.42,88.61
35.0,30.62,68.41
26.0,34.14,15.02
35.0,23.73,67.16
26.0,26.16,11.64
16.0,33.6,61.43
22.0,30.92,48.36
4.0,24.94,69.78
9.0,27.36,45.58
32.0,29.26,44.43
29.0,28.67,48.96
2.0,55.21,62.99
2.0,30.81,94.03
20.0,32.09,13.5
21.0,24.45,49.16
29.0,48.21,66.56
16.0,45.4,46.13
25.0,26.38,11.68
28.0,31.58,14.23
1.0,5.53,47.43
34.0,30.48,59.2
16.0,28.27,18.14
28.0,34.99,64.44
9.0,9.86,46.53
13.0,34.48,44.11
27.0,33.71,52.53
12.0,24.84,19.41
2.0,49.66,59.09
18.0,23.76,69.38
8.0,31.64,60.8
26.0,22.99,52.45
27.0,32.52,44.89
22.0,34.89,66.61
21.0,23.98,60.45
34.0,26.05,49.67
5.0,9.5,68.69
8.0,25.56,57.76
17.0,28.87,61.15
31.0,7.71,42.92
9.0,54.29,56.34
27.0,20.04,16.57
2.0,32.73,49.82
24.0,21.83,47.38
17.0,56.88,12.84
26.0,22.06,62.8
5.0,51.2,56.32
15.0,22.2,85.99
20.0,20.67,60.67
3.0,31.19,65.5
18.0,55.08,60.58
15.0,22.18,56.93
19.0,22.52,14.05
28.0,28.76,48.57
28.0,5.53,53.92
25.0,29.73,85.11
31.0,27.34,44.22
25.0,30.23,53.87
12.0,25.15,66.04
8.0,47.3,50.08
24.0,9.3,50.79
35.0,34.81,68.63
9.0,22.37,90.95
3.0,31.32,50.46
35.0,5.88,14.97
24.0,8.86,15.52
30.0,22.45,60.12
34.0,33.91,53.17
20.0,27.65,63.58
24.0,22.87,57.11
18.0,22.14,19.91
18.0,26.26,48.6
16.0,34.28,88.43
7.0,20.17,44.97
17.0,24.02,86.38
9.0,21.67,57.27
16.0,29.71,89.29
22.0,28.65,11.14
27.0,27.32,88.5
23.0,31.57,69.97
22.0,24.71,53.28
28.0,32.09,62.26
21.0,25.2,45.1
30.0,23.81,14.11
7.0,31.16,63.13
22.0,27.48,14.69
18.0,7.62,53.49
2.0,26.59,11.77
27.0,7.59,50.4
25.0,32.57,55.99
25.0,28.53,44.89
22.0,27.01,47.99
20.0,23.92,43.71
27.0,22.3,46.37
19.0,25.34,57.29
22.0,26.09,41.41
2.0,25.61,59.72
14.0,27.95,59.89
24.0,29.66,45.7
25.0,26.52,68.35
22.0,31.77,18.13
5.0,27.79,52.09
23.0,29.13,45.25
1.0,33.46,88.91
14.0,33.91,49.31
1.0,29.37,63.95
14.0,6.77,64.43
34.0,22.9,43.23
13.0,21.24,62.62
33.0,20.05,69.42
4.0,31.06,63.96
4.0,9.66,51.43
21.0,27.39,69.82
23.0,22.74,67.15
3.0,26.7,47.4
12.0,31.36,65.65
17.0,32.78,67.89
28.0,28.97,61.67
22.0,22.07,45.81
10.0,24.79,51.44
12.0,22.52,62.79
26.0,33.95,67.16
34.0,21.97,41.6
21.0,25.2,47.04
8.0,34.6,57.31
34.0,21.76,59.81
26.0,53.88,64.93
20.0,28.2,54.73
29.0,25.65,57.75
5.0,31.44,15.74
23.0,34.12,43.99
27.0,34.31,69.16
23.0,31.54,69.57
10.0,30.41,66.54
16.0,30.31,49.27
16.0,21.86,94.03
34.0,7.41,60.26
20.0,49.71,50.48
11.0,9.09,86.66
19.0,32.51,40.03
8.0,23.4,92.88
22.0,25.26,57.38
5.0,22.28,59.95
4.0,34.58,49.05
14.0,29.2,64.68
7.0,27.7,57.04
17.0,7.77,50.03
8.0,20.81,44.95
3.0,29.48,50.37
11.0,23.18,54.0
3.0,23.0,93.31
13.0,26.04,90.95
15.0,34.51,13.05
6.0,8.7,57.68
35.0,8.91,14.66
26.0,20.76,58.03
35.0,29.5,51.6
6.0,25.3,47.68
30.0,30.74,61.07
25.0,56.36,61.59
19.0,5.91,58.63
13.0,9.62,67.88
16.0,20.16,47.18
33.0,32.33,53.93
11.0,20.16,47.11
5.0,29.63,55.28
13.0,20.95,49.55
27.0,21.9,17.06
18.0,28.35,62.76
2.0,33.33,11.14
22.0,26.73,62.75
1.0,30.38,42.76
6.0,31.38,52.2
22.0,29.48,85.71
27.0,30.31,48.13
16.0,9.04,61.21
11.0,31.11,64.12
23.0,45.8,63.12
15.0,25.29,57.56
6.0,20.25,61.15
1.0,22.93,49.37
7.0,23.85,67.71
29.0,32.29,50.86
7.0,54.04,87.61
19.0,46.57,64.64
22.0,29.9,52.17
19.0,9.11,88.56
31.0,21.12,15.04
13.0,31.18,60.07
8.0,54.94,61.64
32.0,24.13,45.49
35.0,34.94,62.47
18.0,27.92,53.55
22.0,31.82,63.56
20.0,7.67,64.74
15.0,27.86,50.77
5.0,31.2,68.77
3.0,6.14,93.51
32.0,25.57,41.42
8.0,22.95,63.82
32.0,25.85,62.08
20.0,27.49,41.41
27.0,5.98,65.62
10.0,30.09,66.24
17.0,23.38,60.63
32.0,28.3,42.97
26.0,5.74,53.5
11.0,24.73,54.67
16.0,32.48,53.0
33.0,34.03,60.64
1.0,21.43,64.86
5.0,34.58,60.9
30.0,23.43,94.03
2.0,29.4,41.82
6.0,48.69,64.83
5.0,30.08,63.91
17.0,50.34,11.14
19.0,27.8,54.18
26.0,56.79,51.11
20.0,20.76,53.3
28.0,48.14,93.14
10.0,34.24,48.94
8.0,25.72,59.68
33.0,23.65,54.9
27.0,27.5,46.09
21.0,21.85,62.32
35.0,20.11,91.08
20.0,22.77,47.09
9.0,22.4,60.29
15.0,27.76,94.03
10.0,32.3,62.56
21.0,7.15,92.02
16.0,33.25,49.97
28.0,32.76,59.58
31.0,8.29,48.65
25.0,26.77,94.03
1.0,31.56,47.71
14.0,22.77,87.36
5.0,32.55,48.42
13.0,27.0,93.72
10.0,31.97,61.96
17.0,31.88,56.84
20.0,31.76,49.73
19.0,20.12,66.62
7.0,23.29,44.01
22.0,26.47,45.52
1.0,27.72,63.79
33.0,28.76,41.23
27.0,10.0,12.61
15.0,32.65,52.23
14.0,6.88,61.24
18.0,33.21,66.73
1.0,8.31,89.03
5.0,9.94,92.71
18.0,25.66,17.43
15.0,28.17,89.43
23.0,56.82,40.69
2.0,27.96,63.43
10.0,28.54,64.16
15.0,30.89,15.33
24.0,51.92,58.25
35.0,26.59,63.1
10.0,26.74,54.33
23.0,24.68,45.45
11.0,25.5,49.04
1.0,34.24,53.66
13.0,21.77,85.48
26.0,21.67,40.62
35.0,23.02,88.38
33.0,57.06,62.5
27.0,32.32,60.28
24.0,30.62,63.68
29.0,21.92,66.88
14.0,30.66,42.47
3.0,27.51,59.57
24.0,31.03,16.76
18.0,5.78,45.15
20.0,27.09,49.38
26.0,8.25,43.25
29.0,21.79,57.36
29.0,28.12,17.61
14.0,56.96,54.32
12.0,29.96,50.11
33.0,32.73,12.54
18.0,27.38,50.76
7.0,54.08,65.5
14.0,24.56,42.64
11.0,30.21,61.72
13.0,30.4,63.68
17.0,27.8,57.53
8.0,56.24,55.69
4.0,32.0,42.1
22.0,8.99,53.04
29.0,28.22,50.09
5.0,49.22,69.35
21.0,27.52,86.84
8.0,26.88,86.77
31.0,33.46,14.04
26.0,29.79,69.5
21.0,24.93,59.32
1.0,23.58,68.93
24.0,34.45,11.14
33.0,26.99,55.58
26.0,20.01,53.85
29.0,30.75,67.9
3.0,50.43,54.99
27.0,22.37,68.48
16.0,58.06,55.01
17.0,33.45,51.18
5.0,27.41,62.19
24.0,26.34,94.03
5.0,23.67,61.51
32.0,31.9,42.36
16.0,29.78,89.43
19.0,33.4,67.66
3.0,34.12,46.98
18.0,30.62,67.69
33.0,27.89,41.36
3.0,26.47,68.42
2.0,23.95,47.05
16.0,22.97,54.31
29.0,32.48,50.55
29.0,28.41,64.74
35.0,23.54,85.86
21.0,30.99,60.67
1.0,51.69,43.06
32.0,49.23,47.46
7.0,23.12,48.99
24.0,7.44,63.16
11.0,31.51,58.17
1.0,25.32,68.77
19.0,32.09,55.93
9.0,8.97,53.91
20.0,29.85,65.22
21.0,32.08,64.38
26.0,26.87,59.59
2.0,33.63,88.19
33.0,30.01,56.06
13.0,23.8,41.41
5.0,30.24,59.59
25.0,57.94,61.29
19.0,28.03,52.52
1.0,34.04,54.33
3.0,20.32,17.36
5.0,30.01,44.56
19.0,56.02,91.53
30.0,29.48,66.28
32.0,33.07,56.19
15.0,51.46,13.51
13.0,24.01,41.95
14.0,34.95,16.83
9.0,27.09,50.76
2.0,31.48,50.85
4.0,30.47,67.94
19.0,27.38,58.02
16.0,50.36,63.35
15.0,20.82,55.76
24.0,22.26,47.45
9.0,33.13,87.11
7.0,33.99,48.82
35.0,24.29,63.46
23.0,28.39,41.41
16.0,28.46,45.19
8.0,53.21,92.87
17.0,29.82,46.58
35.0,45.2,47.14
24.0,27.35,41.81
20.0,20.16,68.71
2.0,32.44,87.48
8.0,27.52,47.62
4.0,32.61,50.81
20.0,32.39,66.83
20.0,24.35,59.43
25.0,20.65,49.57
22.0,31.42,49.24
15.0,28.98,63.42
33.0,23.26,94.03
24.0,30.32,46.93
6.0,23.3,57.23
30.0,7.54,64.92
26.0,34.91,41.58
35.0,29.35,69.29
6.0,30.27,52.71
14.0,27.25,90.74
13.0,24.8,65.83
8.0,6.38,60.53
13.0,25.03,40.1
5.0,34.63,55.77
7.0,6.81,52.33
5.0,24.09,55.75
6.0,29.53,63.04
13.0,27.75,40.0
6.0,21.4,56.53
2.0,34.64,62.54
3.0,29.89,49.62
3.0,33.76,13.51
13.0,20.38,54.73
15.0,31.22,12.59
25.0,23.0,46.5
17.0,21.64,14.55
2.0,21.48,56.44
26.0,28.01,64.34
19.0,33.74,64.94
2.0,27.25,66.27
32.0,21.26,11.14
35.0,48.44,66.37
14.0,30.79,64.15
10.0,25.45,54.39
12.0,30.05,12.42
20.0,28.07,65.35
15.0,58.45560000000002,67.68
6.0,24.62,58.28
19.0,24.29,69.98
17.0,33.18,11.14
6.0,22.72,45.23
6.0,27.88,60.54
21.0,58.45560000000002,49.2
1.0,21.28,62.89
27.0,21.04,65.56
19.0,30.76,60.1
18.0,6.94,45.25
2.0,32.4,86.29
6.0,30.27,50.51
14.0,33.1,85.59
1.0,22.35,15.01
29.0,23.68,16.5
30.0,54.95,69.25
17.0,30.52,46.83
29.0,28.74,45.98
32.0,25.02,15.13
9.0,24.2,42.75
3.0,24.29,40.19
34.0,26.3,51.83
34.0,22.06,92.37
24.0,24.01,40.8
27.0,26.87,88.26
10.0,27.5,56.27
14.0,6.59,89.75
24.0,5.8,57.26
1.0,30.37,91.73
11.0,33.41,40.35
31.0,23.65,54.37
20.0,20.35,13.15
23.0,31.14,50.22
27.0,27.45,40.44
34.0,49.83,49.58
21.0,30.99,64.02
2.0,21.78,47.99
13.0,20.54,91.77
4.0,48.77,56.78
30.0,34.37,91.69
24.0,23.31,94.03
26.0,23.01,53.0
28.0,54.37,43.29
25.0,22.79,49.66
25.0,6.27,69.41
11.0,24.01,53.25
23.0,9.13,46.02
3.0,32.51,53.23
9.0,21.05,60.08
31.0,21.96,61.7
7.0,7.55,50.06
1.0,9.77,44.29
32.0,22.36,43.31
26.0,34.04,47.25
21.0,22.45,50.01
6.0,34.17,61.6
2.0,26.58,50.2
9.0,8.33,43.74
34.0,25.32,11.65
4.0,27.56,49.5
16.0,32.68,85.21
21.0,48.76,66.0
2.0,27.85,43.47
23.0,28.79,66.21
6.0,25.82,67.04
3.0,24.4,44.56
24.0,31.42,51.26
23.0,57.75,55.05
7.0,7.14,63.83
9.0,24.54,50.22
27.0,28.1,51.88
32.0,26.35,55.03
35.0,5.53,56.22
12.0,33.8,52.53
1.0,30.84,58.09
21.0,32.97,91.74
19.0,9.16,62.76
18.0,24.9,60.27
31.0,30.6,52.83
32.0,21.38,89.39
31.0,23.67,64.85
16.0,57.99,62.46
27.0,34.59,51.98
33.0,34.25,56.65
16.0,48.39,88.06
3.0,7.04,68.95
26.0,31.99,63.42
19.0,26.35,40.05
1.0,33.27,15.28
19.0,21.68,61.41
29.0,32.06,65.81
